key1,key2,key3,value
1,6,1,38.67016645699982
1,6,2,30.6928857020288
1,6,3,29.090806699466157
1,6,4,33.97975325553429
1,6,5,32.97889226485043
1,6,6,31.28063170403635
1,6,7,38.17832468474029
1,6,8,39.73183125142307
1,6,9,34.530441317751084
1,6,10,42.86518048633157
1,6,11,27.14986531519897
1,6,12,32.83804324432169
1,6,13,29.699066076383172
1,6,14,22.80078029756164
1,6,15,33.5039158849438
1,6,16,33.2695149497003
1,6,17,43.08069845945278
1,6,18,37.784870107328665
1,6,19,27.85487905402477
1,6,20,45.12455539800513
1,6,21,41.32620217315212
1,6,22,37.492586220811695
1,6,23,32.64109540690101
1,6,24,28.243364579659122
1,6,25,31.766759343573682
1,6,26,40.53249171822512
1,6,27,45.307517835607655
1,6,28,43.259461169633134
1,6,29,31.066903469282355
1,6,30,27.282295400265934
1,6,31,34.84531748146723
1,6,32,23.38936380662289
1,6,33,35.93900628510869
1,6,34,33.11438448220799
1,6,35,31.203780988790548
1,6,36,24.431781596399226
1,6,37,37.0816006394183
1,6,38,30.803794962028533
1,6,39,26.980498985738272
1,6,40,16.766426720310104
1,6,41,33.834910569696184
1,6,42,44.63350958001846
1,6,43,43.96755528728722
1,6,44,31.25742246048237
1,6,45,30.386727637829317
1,6,46,36.81264553645014
1,6,47,28.009687364870253
1,6,48,35.81075139891679
1,6,49,38.596481670308144
1,6,50,41.36159934330585
1,6,51,33.39907554112028
1,6,52,32.77795749893821
1,6,53,28.732104479460634
1,6,54,29.038717875760838
1,6,55,32.64112664859084
1,6,56,36.20419304089707
1,6,57,39.4815077573995
1,6,58,29.18092629591793
1,6,59,42.95613141375713
1,6,60,32.373258393744585
1,6,61,33.871796233909386
1,6,62,29.51672992511306
1,6,63,19.45455843836235
1,6,64,39.304272378166296
1,6,65,38.4210633825546
1,6,66,32.31203465729072
1,6,67,34.40194430334923
1,6,68,37.095635306224594
1,6,69,24.624724858680743
1,6,70,30.825683935922232
1,6,71,38.76558807773096
1,6,72,26.474263460984503
1,6,73,35.761347592999776
1,6,74,25.86050917225957
1,6,75,36.79857989460116
1,6,76,33.7861511062151
1,6,77,24.309209104566943
1,6,78,40.988436126743025
1,6,79,29.592450539211708
1,6,80,29.138485377913714
1,6,81,35.20341518338566
1,6,82,40.89182409657229
1,6,83,27.90506908612962
1,6,84,34.37007909908783
1,6,85,36.57289900198344
1,6,86,38.15863364357887
1,6,87,35.058649331663354
1,6,88,31.797832965500067
1,6,89,29.034458676107683
1,6,90,34.516863298278246
1,6,91,27.567165928086357
1,6,92,16.471897099032354
1,6,93,36.619358824946005
1,6,94,39.42360904651717
1,6,95,19.82240538674897
1,6,96,27.941615771740373
1,6,97,37.714925566031184
1,6,98,46.34497281827019
1,6,99,34.12476224605245
1,6,100,29.631982352625194
1,7,1,14.902621353370959
1,7,2,24.24925851488911
1,7,3,12.124214925252788
1,7,4,11.204847960098478
1,7,5,13.103538866907805
1,7,6,10.280028350447726
1,7,7,16.736021895968772
1,7,8,25.748070750817362
1,7,9,17.938475638696175
1,7,10,14.485878987242275
1,7,11,14.249132386506735
1,7,12,6.620855147820057
1,7,13,21.298658662882954
1,7,14,15.532976817923188
1,7,15,14.917120518456246
1,7,16,35.158645407069166
1,7,17,17.79251745019412
1,7,18,11.489253699428893
1,7,19,13.44185442276674
1,7,20,22.890674255180528
1,7,21,16.679622463226586
1,7,22,7.3703321300958
1,7,23,21.51537360745122
1,7,24,11.991135486766037
1,7,25,27.239786657305274
1,7,26,22.48028839428789
1,7,27,13.316068626047494
1,7,28,23.686098170410677
1,7,29,16.40713306316442
1,7,30,21.11664205073332
1,7,31,18.90839690376685
1,7,32,10.921860070054759
1,7,33,12.138701006095229
1,7,34,22.179764905486966
1,7,35,13.991348007360754
1,7,36,13.57810922054802
1,7,37,10.269264523903882
1,7,38,18.541594393560768
1,7,39,28.37514951545887
1,7,40,9.594802514474363
1,7,41,16.14531674003655
1,7,42,24.473323332492576
1,7,43,15.522151652525709
1,7,44,18.714230777498404
1,7,45,9.62563883111872
1,7,46,18.56984258324589
1,7,47,14.877134409972708
1,7,48,21.91437997407918
1,7,49,23.124316309388504
1,7,50,31.53738185211168
1,7,51,19.477799039281454
1,7,52,17.954777899493
1,7,53,17.166305809464017
1,7,54,13.88100224313587
1,7,55,18.030903060770147
1,7,56,14.227591539165823
1,7,57,17.010765857617685
1,7,58,23.905585213647758
1,7,59,9.960744608322154
1,7,60,22.839271366774273
1,7,61,23.90269040403919
1,7,62,15.291588838053528
1,7,63,3.2688706059484325
1,7,64,12.353068077433406
1,7,65,23.781967279366654
1,7,66,15.862791626206707
1,7,67,10.004186606230535
1,7,68,12.971350472630695
1,7,69,21.04372015902732
1,7,70,19.280401409208277
1,7,71,14.566407404981833
1,7,72,13.799053529111873
1,7,73,13.649451105737068
1,7,74,10.465538893008985
1,7,75,25.69225413681665
1,7,76,14.066077184731961
1,7,77,23.30295112495298
1,7,78,25.12789631153471
1,7,79,21.98986538888776
1,7,80,13.41027812369171
1,7,81,18.422380542019656
1,7,82,15.854826361654503
1,7,83,10.57778883561923
1,7,84,17.94615569032962
1,7,85,8.925761253041184
1,7,86,23.126076330769383
1,7,87,13.21229621620964
1,7,88,17.206957935237035
1,7,89,17.699727229276853
1,7,90,14.446570157775536
1,7,91,19.520162808851648
1,7,92,13.150578060264854
1,7,93,21.227783784743465
1,7,94,7.924121918519509
1,7,95,16.758277477278472
1,7,96,27.63357399434971
1,7,97,9.998012052366551
1,7,98,11.93353017685089
1,7,99,19.08344709795349
1,7,100,17.07749069163759
1,8,1,17.103780595641354
1,8,2,17.93512278088598
1,8,3,18.808328811370618
1,8,4,21.658199051737338
1,8,5,17.458911941571074
1,8,6,13.552454072288745
1,8,7,19.035442207216388
1,8,8,26.39929160937129
1,8,9,14.20419752170456
1,8,10,9.152824171976151
1,8,11,21.642484015721838
1,8,12,14.27771301627841
1,8,13,1.963982723915783
1,8,14,20.08453006290253
1,8,15,11.788030884276463
1,8,16,14.456800306175035
1,8,17,16.99188198341409
1,8,18,16.1429980786744
1,8,19,19.256710902834236
1,8,20,12.38708177658094
1,8,21,18.078634789056498
1,8,22,13.442719934496496
1,8,23,19.43286288532502
1,8,24,18.69220490407832
1,8,25,9.387367787732428
1,8,26,21.51589269705019
1,8,27,11.784219329315711
1,8,28,19.84834678968687
1,8,29,17.20372388040804
1,8,30,26.029102060770732
1,8,31,13.659204105768888
1,8,32,12.904099223290816
1,8,33,14.883482364673604
1,8,34,13.18092130299435
1,8,35,19.7996514116523
1,8,36,5.302136349380472
1,8,37,8.677905485121874
1,8,38,8.593182470524841
1,8,39,20.701845551841455
1,8,40,25.263680235491552
1,8,41,14.373304688775171
1,8,42,13.987069660859936
1,8,43,15.420312978679089
1,8,44,21.97126981564914
1,8,45,9.435881194856556
1,8,46,16.43021389640871
1,8,47,20.85118577869458
1,8,48,18.00656501963907
1,8,49,16.13748969959246
1,8,50,21.00627655540285
1,8,51,0.0
1,8,52,19.067251917185445
1,8,53,11.075545901235458
1,8,54,4.016202618861259
1,8,55,18.067215597149882
1,8,56,23.241951270977747
1,8,57,14.175308912233849
1,8,58,20.71724728321763
1,8,59,24.673669547931873
1,8,60,22.889486721504284
1,8,61,24.839787176228356
1,8,62,19.452764946431355
1,8,63,15.452601833409556
1,8,64,5.388205128616989
1,8,65,13.523625071220309
1,8,66,9.940520428102852
1,8,67,28.02565630498688
1,8,68,13.94468512540598
1,8,69,15.739228840706915
1,8,70,18.308912256242806
1,8,71,15.261614678234722
1,8,72,25.17030624258452
1,8,73,11.264103829593289
1,8,74,16.167644731423458
1,8,75,10.54517648581171
1,8,76,7.079864932675765
1,8,77,11.329385454568287
1,8,78,14.777779217709528
1,8,79,12.42418665289644
1,8,80,10.845474120756863
1,8,81,6.562095217968997
1,8,82,14.501366564227832
1,8,83,5.971677755813987
1,8,84,19.560335782137617
1,8,85,15.49463851760702
1,8,86,6.254691003210416
1,8,87,13.14474553770082
1,8,88,10.4870615664565
1,8,89,16.915047062515082
1,8,90,23.042702676138866
1,8,91,3.7489651821255325
1,8,92,15.690156474884503
1,8,93,14.039203226600158
1,8,94,19.02804045870279
1,8,95,16.279179769426136
1,8,96,10.488184009567085
1,8,97,13.08567638600029
1,8,98,10.223844859179065
1,8,99,21.45604283159159
1,8,100,15.127869892031653
1,9,1,46.40714411451805
1,9,2,34.63603511711228
1,9,3,30.749559398537222
1,9,4,25.917713644323037
1,9,5,24.18116194246433
1,9,6,25.49518434196706
1,9,7,36.6027599060689
1,9,8,38.052350139379605
1,9,9,25.5128557878072
1,9,10,40.37022988445669
1,9,11,32.101633689899366
1,9,12,35.8807580719133
1,9,13,44.673323769532544
1,9,14,40.38103589519319
1,9,15,33.388816112565
1,9,16,29.652846647508277
1,9,17,22.08910759202417
1,9,18,30.68508008454548
1,9,19,33.73321856703383
1,9,20,29.076922837092898
1,9,21,34.212458197446175
1,9,22,35.46111129775261
1,9,23,33.65086410915153
1,9,24,31.09998451505924
1,9,25,36.011928031800366
1,9,26,37.651643897416456
1,9,27,28.457605535342925
1,9,28,43.46559427847762
1,9,29,34.40847120629443
1,9,30,35.11309773766909
1,9,31,39.24928653953934
1,9,32,36.39929678758101
1,9,33,40.71881980347947
1,9,34,36.722744991210945
1,9,35,31.325375752157374
1,9,36,37.169021151236606
1,9,37,28.13764275607603
1,9,38,35.65135823465914
1,9,39,34.80062005613323
1,9,40,33.75129885636476
1,9,41,34.22877493136642
1,9,42,23.708905727014166
1,9,43,31.70765055355423
1,9,44,35.557069406846686
1,9,45,35.9591383519844
1,9,46,28.83394915444425
1,9,47,42.594247045188204
1,9,48,29.802950910712998
1,9,49,40.81674320316042
1,9,50,37.56316617123011
1,9,51,31.122636140937182
1,9,52,45.65186535565707
1,9,53,27.83817900946112
1,9,54,40.51492504166001
1,9,55,41.003493908257866
1,9,56,30.97627874554013
1,9,57,43.354791800385975
1,9,58,33.49972091240628
1,9,59,36.732161775679145
1,9,60,36.56193103262733
1,9,61,34.19414755117671
1,9,62,39.864849638958695
1,9,63,39.76093232331328
1,9,64,24.508808160570915
1,9,65,42.826041457268914
1,9,66,25.025048071785953
1,9,67,41.195277226049946
1,9,68,41.7602308209655
1,9,69,28.45420141870881
1,9,70,32.535114272272494
1,9,71,28.365771989084386
1,9,72,33.71047381826759
1,9,73,33.151794294885555
1,9,74,39.67796319361604
1,9,75,42.86185247671765
1,9,76,43.37410286473974
1,9,77,31.626991840530188
1,9,78,33.744668757532835
1,9,79,24.8993708466743
1,9,80,30.164779601022868
1,9,81,40.78910979858475
1,9,82,44.69349694128939
1,9,83,27.59390676872047
1,9,84,31.445214445082634
1,9,85,34.841565458246436
1,9,86,36.680966952917636
1,9,87,30.142378880470122
1,9,88,37.544366266784536
1,9,89,32.1569639175745
1,9,90,34.913286374730326
1,9,91,38.2777054880222
1,9,92,35.03853361886563
1,9,93,32.38168465684059
1,9,94,34.34234117644502
1,9,95,34.46982224476799
1,9,96,32.779933820707235
1,9,97,33.44722362399739
1,9,98,44.5918830230283
1,9,99,38.365516687647435
1,9,100,33.22711809182504
1,10,1,48.18172642706441
1,10,2,41.99708306146394
1,10,3,51.03874782551985
1,10,4,46.217853153188564
1,10,5,43.35618713597463
1,10,6,46.686301554861664
1,10,7,34.574743087589006
1,10,8,37.23939518654117
1,10,9,36.836449961605666
1,10,10,44.85765856858224
1,10,11,54.39508999691055
1,10,12,57.3878008771558
1,10,13,47.828306608644546
1,10,14,47.00506684966674
1,10,15,33.19365359508357
1,10,16,40.74395720159587
1,10,17,39.27329748855057
1,10,18,40.2749144104933
1,10,19,42.991137088491264
1,10,20,41.16745653381724
1,10,21,32.124201137745274
1,10,22,48.487461536705204
1,10,23,37.56354184556116
1,10,24,45.4354811846669
1,10,25,56.44449601849984
1,10,26,38.483692450481456
1,10,27,28.81827486352202
1,10,28,42.28397466871934
1,10,29,50.605757809991424
1,10,30,55.75008472532356
1,10,31,36.6227024332855
1,10,32,46.98019533941913
1,10,33,41.20813725931968
1,10,34,43.364309874175184
1,10,35,59.86606008210221
1,10,36,34.98217802962908
1,10,37,45.52243796896744
1,10,38,46.806159030592596
1,10,39,50.51471794963608
1,10,40,44.587898920825374
1,10,41,45.848303237024616
1,10,42,41.650108595469256
1,10,43,45.614761647470644
1,10,44,41.94084634701554
1,10,45,47.729431339136305
1,10,46,41.782337983738195
1,10,47,46.262602363413116
1,10,48,43.82442311789013
1,10,49,50.75630150463301
1,10,50,43.691637658469084
1,10,51,33.36180519075871
1,10,52,51.57152900428395
1,10,53,38.565606194824284
1,10,54,40.07740196810708
1,10,55,40.42603223573905
1,10,56,52.246628559024906
1,10,57,31.185954716127824
1,10,58,62.82649120195997
1,10,59,50.33634085439631
1,10,60,45.33943348477496
1,10,61,43.67063599630228
1,10,62,45.713324449145944
1,10,63,47.12673457027603
1,10,64,47.871293515700344
1,10,65,47.33362679602069
1,10,66,44.537484087531496
1,10,67,42.81596947815604
1,10,68,43.09236029807893
1,10,69,42.83055031788391
1,10,70,50.80262058120239
1,10,71,47.56134033368517
1,10,72,26.35766819201432
1,10,73,47.935404659178566
1,10,74,45.16841716831265
1,10,75,43.887747461324615
1,10,76,41.66888928146668
1,10,77,50.74467631991608
1,10,78,49.68515877273715
1,10,79,39.36273399305834
1,10,80,46.44231372274721
1,10,81,38.17005959275228
1,10,82,35.72229101126642
1,10,83,40.23969665246021
1,10,84,49.17436083429655
1,10,85,49.71875027225652
1,10,86,47.07851252058376
1,10,87,48.35057472108798
1,10,88,47.09706972268975
1,10,89,40.151110428662285
1,10,90,46.59153526804364
1,10,91,48.80245715136609
1,10,92,48.52574797888145
1,10,93,51.13348022884786
1,10,94,48.24982308320638
1,10,95,46.1086892452495
1,10,96,50.420901429898564
1,10,97,43.84087244450564
1,10,98,38.70875209263369
