key1,key2,value
1,95,29.039459234339212
1,96,23.682425259339407
1,97,32.48060138532288
1,98,32.30527636089945
1,99,31.025567283212304
1,100,29.827064333124262
2,1,34.923146289747926
2,2,39.8967733861732
2,3,40.286427417366156
2,4,37.9886136538919
2,5,41.19357144166995
2,6,44.02025428407269
2,7,51.43092950605265
2,8,42.872889064159196
2,9,43.28775195361382
2,10,41.62777042116917
2,11,32.40614392350479
2,12,41.867430622753915
2,13,42.30115104970513
2,14,54.316210562426434
2,15,41.03819517609439
2,16,43.50773671166806
2,17,41.82644115147378
2,18,36.15660981190234
2,19,47.7141140725751
2,20,45.75966516343387
2,21,45.95515973521523
2,22,37.4530627260263
2,23,49.013971554680495
2,24,34.990744686038596
2,25,44.93428546900135
2,26,52.952278129049894
2,27,37.04731837434656
2,28,39.16851135198614
2,29,42.498256825438204
2,30,39.482621729419
2,31,34.24668284466934
2,32,42.34281487403014
2,33,36.688481431369475
2,34,44.36796215317591
2,35,37.402878828830985
2,36,49.7496720250877
2,37,38.08373353831882
2,38,40.38969241897162
2,39,46.06758608684835
2,40,35.84567841783022
2,41,43.13729967302065
2,42,48.53571377141214
2,43,33.96258382719386
2,44,42.92316929266152
2,45,43.29941397124212
2,46,45.90911435888655
2,47,35.81524644560959
2,48,35.39771693457862
2,49,44.60970782808449
2,50,43.48492336616593
2,51,43.252464251729386
2,52,43.73224104748488
2,53,38.59987639210755
2,54,43.16126848580502
2,55,43.46536236649341
2,56,38.42824290986816
2,57,51.328872555723784
2,58,44.36916460455894
2,59,36.04348251398676
2,60,45.28276804316915
2,61,37.126591648863396
2,62,45.93542301871226
2,63,47.79297789503702
2,64,37.89658840824145
2,65,46.81688064622161
2,66,44.063904634682494
2,67,46.11030079997245
2,68,51.48396491326974
2,69,40.77305941998565
2,70,38.23131917821255
2,71,37.55242785187238
2,72,37.92094857517281
2,73,41.61449145292948
2,74,43.70575987408322
2,75,43.3834539966501
2,76,46.13591624518012
2,77,42.065009459389536
2,78,49.26767038578659
2,79,40.67671583381022
2,80,55.600845832948096
2,81,45.128336738825034
2,82,37.714212217918586
2,83,36.645537509694435
2,84,44.41236207621593
2,85,40.88268607337075
2,86,45.57000247046046
2,87,44.366188122867726
2,88,41.63585543671564
2,89,37.76603140965798
2,90,34.42576387657068
2,91,39.767425239664895
2,92,46.28199397161736
2,93,43.07046872065102
2,94,35.77130610644006
2,95,42.86590462925591
2,96,43.92658689864418
2,97,37.580712818994336
2,98,42.768625529727636
2,99,42.29104359223
2,100,36.28514851084689
3,1,51.788936801741414
3,2,52.803922631841175
3,3,55.41525621587638
3,4,55.26901026017452
3,5,43.111653160214544
3,6,45.310874800424386
3,7,52.5751763360433
3,8,52.56892975456105
3,9,52.57523843153024
3,10,69.26365745327361
3,11,52.85445255346583
3,12,55.677828200902994
3,13,54.770008817466014
3,14,53.25695625652899
3,15,48.423653776798275
3,16,53.79484610246634
3,17,46.13587392731214
3,18,48.815906966299956
3,19,47.57318226085448
3,20,50.40937069693161
3,21,61.573292833367546
3,22,40.66367403704126
3,23,53.431300951872565
3,24,41.93642064405174
3,25,47.64034067105283
3,26,55.44475298483683
3,27,50.321400095477316
3,28,44.61127611035347
3,29,46.423481453700155
3,30,53.39798874467338
3,31,46.34816684141432
3,32,51.08229294790988
3,33,50.22785919951907
3,34,46.74199826197091
3,35,60.71972044662663
3,36,53.169595111590056
3,37,39.874287066711965
3,38,50.93227157384714
3,39,46.69106767615806
3,40,54.26216667398112
3,41,46.037396307836495
3,42,49.42631779266551
3,43,52.524936394902284
3,44,54.32877597085061
3,45,43.99851796472112
3,46,48.32749382079526
3,47,47.625273444195216
3,48,46.73335383713144
3,49,58.82727120140549
3,50,52.024908554804774
3,51,43.69558022832477
3,52,54.58930973527388
3,53,60.610780985063165
3,54,55.16232630275574
3,55,42.403150170229935
3,56,47.57882963566874
3,57,56.334555745933116
3,58,46.461652671906094
3,59,52.219097140731144
3,60,53.87317026714668
3,61,45.36534764210958
3,62,49.702373219691
3,63,33.79366329965464
3,64,44.87806179332855
3,65,48.7371592430342
3,66,43.76108409017575
3,67,58.16205651965818
3,68,42.84929311019684
3,69,47.79977756651508
3,70,50.65370288643046
3,71,57.20636644533058
3,72,42.8206892441028
3,73,55.815818760774796
3,74,50.05116530509793
3,75,45.09245674476025
3,76,52.31051737131635
3,77,50.99529847786735
3,78,46.99891561420603
3,79,50.349010424950094
3,80,48.0734320156912
3,81,50.56758672625624
3,82,53.31065337260523
3,83,57.93008408072676
3,84,43.810922505865754
3,85,60.665166873281336
3,86,40.23956100238749
3,87,49.24107452482208
3,88,52.94158603242288
3,89,51.40495933867516
3,90,46.88650240089703
3,91,48.95938874821363
3,92,47.53499532670583
3,93,47.05317621527894
3,94,54.24801048510513
3,95,51.785077429825236
3,96,46.53545202369673
3,97,54.49799937716625
3,98,51.536497604383044
3,99,54.0643105941948
3,100,53.14814420961806
4,1,33.85502494538964
4,2,35.19909479901515
4,3,41.73646802561631
4,4,41.05185132716733
4,5,37.89549203017926
4,6,38.58663691654391
4,7,44.388324478942124
4,8,35.04214305582085
4,9,40.73548690585019
4,10,36.98903673783053
4,11,36.911593983863895
4,12,43.49388425993595
4,13,42.12708174494015
4,14,42.06754818000319
4,15,44.52739403577164
4,16,38.105019208163796
4,17,41.40976485647482
4,18,36.44866621703272
4,19,39.62083176244221
4,20,37.34928472816158
4,21,38.48497982496359
4,22,40.975785127184565
4,23,33.908896583832636
4,24,48.4619363784273
4,25,32.96991309250149
4,26,31.92905693606134
4,27,43.79055436750034
4,28,41.95831346981468
4,29,41.12059908526078
4,30,41.1417275463214
4,31,37.93876613576543
4,32,33.51372814257084
4,33,38.379022790968634
4,34,34.61419144243944
4,35,42.87559866708875
4,36,37.26471309248931
4,37,33.87251401603744
4,38,36.393070791735035
4,39,40.064657271378124
4,40,35.18137723598012
4,41,33.888898022167844
4,42,39.21843605745956
4,43,39.22483285554361
4,44,35.46528412314435
4,45,35.644808471908384
4,46,39.160249686788184
4,47,30.75957829251338
4,48,30.962681128117225
4,49,34.40777889373782
4,50,36.932764241440765
4,51,39.554537827990025
4,52,45.37678108474776
4,53,42.2882981160101
4,54,37.20030735018286
4,55,37.904918960486555
4,56,32.987353176810956
4,57,37.90743432003805
4,58,36.55670680539931
4,59,39.613592801690444
4,60,33.86384528223839
4,61,40.59673257120586
4,62,45.66369456501289
4,63,37.45619925771571
4,64,40.00855861049471
4,65,41.45071995855556
4,66,35.99389764057082
4,67,39.12046240905208
4,68,38.06296200390897
4,69,38.488380492744156
4,70,34.134951080722665
4,71,38.12255087129471
4,72,40.489991456227244
4,73,45.25571803897521
4,74,42.79635413042603
4,75,48.76591228755778
4,76,34.16326218555975
4,77,42.36160318360339
4,78,38.91671002869176
4,79,48.94901466608836
4,80,33.95850857322424
4,81,33.80139078909612
4,82,35.003036772779886
4,83,27.380521378450965
4,84,35.37122489159619
4,85,34.20433669223151
4,86,38.75196893238104
4,87,39.7087798788858
4,88,47.38085419607943
4,89,42.75211919093025
4,90,35.115481721687985
4,91,33.50792664325821
4,92,40.45959585753253
4,93,31.398833964896788
4,94,47.157293829271765
4,95,43.897200603606436
4,96,35.65412173947647
4,97,29.43432735454561
4,98,44.76936187082707
4,99,37.42730077373691
4,100,44.18908155986731
5,1,39.02786170602816
5,2,44.00312488523114
5,3,47.026218498590914
5,4,47.23490296882371
5,5,44.749672642603784
5,6,50.114249661737496
5,7,41.66189785308703
5,8,46.288102574893536
5,9,47.601478158559495
5,10,49.57219417029375
5,11,50.558074390444446
5,12,41.376789540810655
5,13,39.329429146321885
5,14,53.38838410949255
5,15,48.66157005989796
5,16,43.25756731721723
5,17,54.75575987761261
5,18,47.57837317146429
5,19,52.89648592031913
5,20,47.33759240705054
5,21,57.303739624409936
5,22,55.776704212216025
5,23,45.75517925760463
5,24,51.85785475477178
5,25,50.226879747925736
5,26,53.843157787661745
5,27,42.17538269709948
5,28,50.4302572999922
5,29,52.292122434247936
5,30,38.20630256788443
5,31,41.083707436671126
5,32,36.803839111199494
5,33,45.65296582777721
5,34,50.58771127897981
5,35,54.51178526048014
5,36,47.37047390209887
5,37,55.14307772785646
5,38,40.099492708925546
5,39,38.48308780322423
5,40,46.722261505516904
5,41,48.92032724469654
5,42,46.836526259529535
5,43,36.66278949980062
5,44,46.55439980243606
5,45,40.47765249747573
5,46,50.348362744150194
5,47,48.83299123048424
5,48,42.30060106836322
5,49,44.43066541331653
5,50,41.703932390555245
5,51,46.686604513634144
5,52,51.77571160250619
5,53,42.071369768322285
5,54,49.52023257758922
5,55,44.348711908137794
5,56,43.03563583868828
5,57,46.46484820022721
5,58,41.82378838790313
5,59,44.23175347326409
5,60,41.010610537055754
5,61,56.82362566458195
5,62,47.17631775985864
5,63,43.501372460037075
5,64,48.06989955367111
5,65,46.43835975154585
5,66,45.89515200233389
5,67,50.07083350021713
5,68,50.787538550236526
5,69,44.34749426194736
5,70,44.1209087967766
5,71,45.62474151424178
5,72,35.49039417632208
5,73,39.42404468900724
5,74,53.83437133722262
5,75,55.22483856750642
5,76,45.75481980221811
5,77,49.88278481527883
5,78,48.55625077271768
5,79,62.394404042276186
5,80,52.59787455717289
5,81,46.36041204259617
5,82,42.22229779699787
5,83,38.96776839871214
5,84,48.017318179336115
5,85,43.21824627357849
5,86,39.888731452011626
5,87,43.76713557878737
5,88,41.592259981928024
5,89,55.43570817536283
5,90,51.408198784747256
5,91,46.960136793416915
5,92,54.39972069445013
5,93,47.386841538238095
5,94,42.693578993358685
5,95,54.61562038634828
5,96,49.694550218423295
5,97,41.81376922836772
5,98,46.04830660958196
5,99,42.62190873307621
5,100,40.08600134517832
6,1,53.630887737658206
6,2,58.54708320235065
6,3,42.00716213090429
6,4,51.81484618345286
6,5,45.746787154390866
6,6,46.56437308117652
6,7,46.03803037880565
6,8,44.68004615160092
6,9,49.24260813972413
6,10,44.845249417944814
6,11,50.35228412889919
6,12,48.748809452754315
6,13,47.80525976566795
6,14,44.46218168979201
6,15,46.116143347158335
6,16,52.77695612912878
6,17,51.504585938121906
6,18,44.11222377600725
6,19,49.49666152714613
6,20,52.75693561685895
6,21,40.65297359439314
6,22,51.71680096189967
6,23,45.686881205270765
6,24,51.852993342965796
6,25,45.18370421728741
6,26,39.97558949667741
6,27,40.862287810584185
6,28,49.24042473330691
6,29,50.29861250860741
6,30,44.47841687447796
6,31,52.19296229388687
6,32,40.6923996886552
6,33,48.669601006763415
6,34,42.94491900118772
6,35,45.7408194609892
6,36,49.23699335658207
6,37,44.69793317358024
6,38,47.077222278850876
6,39,54.0314640460722
6,40,46.115540652384254
6,41,53.17846056032571
6,42,43.35146572671191
6,43,51.64902088957641
6,44,56.207843103289505
6,45,36.641777499363556
6,46,45.015523722647615
6,47,51.8853606359027
6,48,47.984773069785035
6,49,50.85572936685654
6,50,45.9800740664209
6,51,49.4329489373645
6,52,48.221613823039604
6,53,54.838910308299035
6,54,50.272104216506065
6,55,50.68801331037601
6,56,46.94061516938766
6,57,46.56196887963753
6,58,46.8372090609019
6,59,50.97226071189149
6,60,46.895077595898684
6,61,50.448874284482066
6,62,59.37700399322719
6,63,53.35562351715846
6,64,47.369882339160796
6,65,55.00606961081972
6,66,46.95962313489224
6,67,38.80937732411073
6,68,43.95956844541298
6,69,39.646040394870724
6,70,47.24243257979346
6,71,49.09209189594776
6,72,57.382186561376415
6,73,50.63463686882081
6,74,47.90449735595568
6,75,53.14702790591745
6,76,37.944323454960575
6,77,50.17807279054283
6,78,52.85432596943483
6,79,41.60706877110079
6,80,54.71877021603464
6,81,50.69248203747207
6,82,46.923560430495996
6,83,52.163909330531425
6,84,60.35346428902198
6,85,49.90933127529247
6,86,50.24110293150168
6,87,46.703195502298776
6,88,44.75077815267604
6,89,53.15167908272123
6,90,44.719580870455665
6,91,49.35783118609696
6,92,46.61171276617441
6,93,51.39489912873196
6,94,50.668310526434745
6,95,54.1876997212895
6,96,46.44991800572627
6,97,47.65062532353314
6,98,44.106181421088465
6,99,46.778533699619445
6,100,50.88650246522426
7,1,34.78494308322676
7,2,26.389173379111874
7,3,35.3480296005283
7,4,37.778189294024756
7,5,33.067174516118506
7,6,40.38397906279033
7,7,27.131054004482134
7,8,24.776726483442914
7,9,22.106398755478608
7,10,38.480221557445915
7,11,34.27182828177029
7,12,30.722076645447725
7,13,32.3998431315991
7,14,25.372554763508116
7,15,43.228759898084135
7,16,31.646105909876137
7,17,31.546973973024464
7,18,34.628833119493464
7,19,33.40504615868357
7,20,32.119420121395656
7,21,27.04762772277344
7,22,33.35734178567998
7,23,40.410122482375165
7,24,37.72710023077489
7,25,38.965933133196984
7,26,28.443921617844072
7,27,26.051975898707095
7,28,30.37106539950176
7,29,31.278624561443472
7,30,36.47095759235474
7,31,22.537676851425903
7,32,38.64775159730307
7,33,30.209960507105052
7,34,28.8655946502629
7,35,25.93947812369916
7,36,22.725716640671152
7,37,35.11585291980957
7,38,31.36658983594202
7,39,24.55019550129473
7,40,24.524606139681918
7,41,29.32107650354936
7,42,39.34510762644697
7,43,29.702043243181976
7,44,23.48428523440947
7,45,29.77128467957028
7,46,29.63638215126165
7,47,17.51556678529214
7,48,30.72852566741094
7,49,29.84532734895661
7,50,34.481031824067095
7,51,40.244780474726724
7,52,36.632825147738785
7,53,29.655556547225846
7,54,25.46737045629165
7,55,43.8667990162493
7,56,31.29609217007244
7,57,31.06964645956473
7,58,30.879374564449982
7,59,31.990423803839278
7,60,30.278197940380288
7,61,28.13168996559882
7,62,28.26570529379804
7,63,30.836233648920008
7,64,28.282876144331176
7,65,27.435771086614178
7,66,31.532151138459483
7,67,29.725113912895726
7,68,38.51996494291344
7,69,17.74515095803494
7,70,36.45753425961231
7,71,37.23042596248815
7,72,20.63304883795925
7,73,29.286562029598254
7,74,29.142795670021044
7,75,23.962441526410895
7,76,27.110916562045624
7,77,25.447120772670857
7,78,39.761352217118116
7,79,35.678391965737305
7,80,37.35777547497079
7,81,34.60836032021617
7,82,25.354741143913856
7,83,28.37739866860113
7,84,33.44687280613959
7,85,24.889360955540273
7,86,34.56499215086194
7,87,29.798373009209325
7,88,29.125895962252013
7,89,34.554799841017456
7,90,33.2213165574302
7,91,29.1951691709046
7,92,36.79664901682124
7,93,25.594683362000513
7,94,34.07967803472132
7,95,33.96550628984192
7,96,29.452267803430047
7,97,32.63066511121059
7,98,24.744432118073483
7,99,35.6201350960345
7,100,30.075489317785056
8,1,46.3863848974048
8,2,54.245046129184445
8,3,45.4782815472862
8,4,41.957693518182204
8,5,41.21685413238048
8,6,52.0300497567282
8,7,42.597853237518585
8,8,57.77397090992182
8,9,38.59035296058139
8,10,57.48228184145019
8,11,50.055087336013095
8,12,48.51643444064804
8,13,46.275404565955256
8,14,50.99568057176035
8,15,48.811826487875756
8,16,54.51650941008261
8,17,49.5711382433102
8,18,49.751508807309385
8,19,47.18193893893072
8,20,48.71527188139466
8,21,50.5390088444603
8,22,40.449158036716874
8,23,42.25907288947143
8,24,52.71632047011357
8,25,49.85432719063971
8,26,48.0800833182366
8,27,49.09216966532696
8,28,50.737908526808354
8,29,46.30120159845319
8,30,45.108476372988434
8,31,49.97922627548841
8,32,44.10813611192484
8,33,51.04126377857236
8,34,40.4870819788108
8,35,54.14577818662822
8,36,51.362987412065216
8,37,50.28014867156938
8,38,53.91345491972757
8,39,57.32737222231288
8,40,54.07185032509065
8,41,39.795628843341774
8,42,42.60211516632149
8,43,45.875907111521606
8,44,49.130455251054165
8,45,51.58829510234562
8,46,45.37128093423267
8,47,49.93383382238539
8,48,45.22308533823339
8,49,45.94241098504026
8,50,41.96669451575889
8,51,44.38383376944548
8,52,42.241576971918334
8,53,44.12063373511334
8,54,54.268208983039194
8,55,44.25300555584028
8,56,62.161910324186955
8,57,51.466589504404446
8,58,49.92418061847437
8,59,44.70821109909393
8,60,52.501549397044954
8,61,46.12181086881113
8,62,49.610049073226804
8,63,61.800422691343975
8,64,48.519700501376754
8,65,54.74636663142838
8,66,45.48411787437056
8,67,48.82505754751519
8,68,57.85400317817755
8,69,45.86516471106116
8,70,58.062242789984644
8,71,52.538759677277376
8,72,46.18766612052866
8,73,52.1620386952776
8,74,53.862772248133645
8,75,52.10904981108598
8,76,41.14887640054772
8,77,45.364314120875655
8,78,47.762406822242475
8,79,48.62783285449977
8,80,52.10336048775339
8,81,49.88850500466627
8,82,42.323278206449494
8,83,50.90098925502981
8,84,52.05292872641912
8,85,51.7989522396552
8,86,54.40390362777311
8,87,53.16961077274452
8,88,51.29590039614218
8,89,48.649171442706766
8,90,40.69519533242004
8,91,51.14809109566293
8,92,50.03843843581556
8,93,50.35789418597687
8,94,42.61625712089845
8,95,43.59471729795869
8,96,54.26576426666452
8,97,48.802224230716725
8,98,52.40750348686312
8,99,49.1415918806523
8,100,49.14878069747871
9,1,35.69141902987999
9,2,28.41977635891313
9,3,31.480603884704916
9,4,28.688623556474788
9,5,28.82751886283842
9,6,29.454139382656802
9,7,32.110668858168566
9,8,28.606256891682616
9,9,37.278780627867604
9,10,26.52696348890248
9,11,30.065641779193204
9,12,28.801344708629124
9,13,38.23488942176866
9,14,31.982773882557872
9,15,36.159222697343175
9,16,23.57219813481514
9,17,32.33525132934629
9,18,35.44815397811718
9,19,31.41141994637712
9,20,36.32740187532676
9,21,28.41355774949814
9,22,38.0467372009279
9,23,42.49449061809625
9,24,29.185807197801704
9,25,28.77248739299614
9,26,38.26692238558851
9,27,38.89786072865356
9,28,28.385699864233658
9,29,28.899065914520712
9,30,29.591076955697464
9,31,24.277747444828616
9,32,26.40674026757901
9,33,25.97929616623966
9,34,27.161012174479357
9,35,30.826575563066093
9,36,32.1710736626826
9,37,38.75250246407038
9,38,26.008229796306047
9,39,35.92161199238292
9,40,29.930055778872454
9,41,30.752681451737836
9,42,34.37409746083302
9,43,25.386389892188507
9,44,32.912048730920255
9,45,31.83226104106528
9,46,33.462256320040744
9,47,32.44584321953909
9,48,43.27650069955447
9,49,27.81130007874342
9,50,28.345015224990913
9,51,27.88429736787618
9,52,28.222614404198726
9,53,27.81306436346741
9,54,36.94508265553776
9,55,38.102521239949276
9,56,28.14626853125262
9,57,26.838222134478855
9,58,33.35707778193202
9,59,28.238884778595143
9,60,34.164659088777555
9,61,32.0146151042565
9,62,23.42127942501384
9,63,38.737526006650306
9,64,39.97938836547761
9,65,27.93605654757807
9,66,29.061492200320078
9,67,32.429326953624525
9,68,32.67228394993513
9,69,34.29272136336415
9,70,41.05102269383175
9,71,30.11526386252975
9,72,27.00851377730773
9,73,24.103403859927365
9,74,27.345349800290403
9,75,30.834365135631014
9,76,39.97278931758894
9,77,28.411943504819142
9,78,32.11893975819449
9,79,30.91788551963624
9,80,36.94196636724042
9,81,43.63466212936811
9,82,28.345656135398396
9,83,28.55280278740889
9,84,36.22080438534536
9,85,34.409457448131555
9,86,40.23353662868017
9,87,33.91964092662982
9,88,29.203539546064704
9,89,33.95327415346155
9,90,36.54351790291454
9,91,35.10241090598682
9,92,33.53637015553649
9,93,36.33337344794577
9,94,36.84647795222836
9,95,37.91079495518763
9,96,34.24354943794821
9,97,30.164409598415727
9,98,31.733568432166614
9,99,37.03254483254178
9,100,26.91532164506382
10,1,34.84336654436451
10,2,31.033305938363196
10,3,33.143724114674086
10,4,39.39225931303649
10,5,33.95549534009952
10,6,33.23218274078074
10,7,26.200719295100402
10,8,36.731267830136105
10,9,36.22742090570538
10,10,43.8162736165273
10,11,31.461108825234998
10,12,34.09575163831969
10,13,34.246918418553776
10,14,40.887266398817374
10,15,32.52352233806524
10,16,34.3951076288517
10,17,36.0394825485827
10,18,33.93304561578179
10,19,30.767831927247357
10,20,33.970449964491536
10,21,38.36815874929886
10,22,27.8674235029447
10,23,33.66484837073438
10,24,29.499395925304135
10,25,38.97523314462421
10,26,25.384065476081126
10,27,30.205390763642058
10,28,34.8860593753226
10,29,40.827620146171704
10,30,32.67124869463506
10,31,30.22400236653401
10,32,42.40578534720295
10,33,25.75993049791878
10,34,22.00597021689959
10,35,35.200072250266665
10,36,30.489728878236946
10,37,27.893835914346433
10,38,36.541782236496765
10,39,34.219003568855996
10,40,30.179606846316357
10,41,26.59847800664553
10,42,37.36228664140072
10,43,36.251005889793305
10,44,32.50412068110309
10,45,42.23318498023833
10,46,27.649576168369236
10,47,25.372374145376305
10,48,29.540459650593778
10,49,32.77206991822251
10,50,34.21669724661346
10,51,31.79381971071835
10,52,34.76027698257148
10,53,26.742302879047777
10,54,40.2188230203663
10,55,32.58924410803716
10,56,38.58647915794064
10,57,34.71362673188852
10,58,35.28376609576892
10,59,35.848836401161016
10,60,35.23854280008658
10,61,36.21361379933772
10,62,39.64576265066216
10,63,33.98260584850735
10,64,36.54501878794256
10,65,32.55132152856387
10,66,40.200586077247365
10,67,29.61803848970365
10,68,42.004702164554075
10,69,32.79921024677828
10,70,25.84612448940976
10,71,33.64052207455395
10,72,29.594741712625595
10,73,37.20321774494362
10,74,29.736880103488044
10,75,30.769082833926102
10,76,23.552296345272346
10,77,30.738468403754617
10,78,20.880603366855215
10,79,25.080485882571384
10,80,36.80207328072149
10,81,36.92900079325416
10,82,35.12728780892483
10,83,28.165119284353935
10,84,32.7614432192901
10,85,32.98198730454716
10,86,27.208176554037287
10,87,40.51699150883575
10,88,37.386811452878355
10,89,31.89517913085168
10,90,33.134429194972654
10,91,34.04191403973776
10,92,22.791325657878545
10,93,31.764113087397014
10,94,29.590078760011007
10,95,27.991899950525422
10,96,31.594498535570224
10,97,41.988432634247616
10,98,36.20421430633505
10,99,30.144105051086015
10,100,35.86291390678079
